1420898978501, ACCL, 0.21284485, -0.020080566, 9.627258
1420898978502, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978531, ACCL, 0.21284485, -0.020080566, 9.627258
1420898978531, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978562, ACCL, 0.21284485, -0.020080566, 9.627258
1420898978562, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978592, ACCL, 0.21284485, -0.020080566, 9.627258
1420898978593, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978622, ACCL, 0.19856262, 0.010864258, 9.658203
1420898978622, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978652, ACCL, 0.16999817, 0.048950195, 9.591553
1420898978653, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978682, ACCL, 0.16285706, 0.013244629, 9.591553
1420898978683, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978712, ACCL, 0.16285706, 0.03704834, 9.584412
1420898978712, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978742, ACCL, 0.21284485, 0.0037231445, 9.651062
1420898978743, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978772, ACCL, 0.23426819, -0.02722168, 9.622498
1420898978772, GYRO, -0.0032806396, 0.0024719238, -5.950928E-4
1420898978803, ACCL, 0.19142151, -0.024841309, 9.641541
1420898978803, GYRO, -0.0032806396, 3.3569336E-4, -5.950928E-4
1420898978833, ACCL, 0.17951965, 0.041809082, 9.646301
1420898978834, GYRO, -0.0032806396, 0.0014038086, -5.950928E-4
1420898978863, ACCL, 0.17237854, 0.03704834, 9.558228
1420898978864, GYRO, -0.0011444092, 0.0014038086, 0.0015411377
1420898978893, ACCL, 0.18190002, -0.02960205, 9.655823
1420898978894, GYRO, -0.0032806396, 3.3569336E-4, -0.001663208
1420898978923, ACCL, 0.19856262, -0.02960205, 9.610596
1420898978923, GYRO, -0.0022125244, 0.0014038086, -0.0027313232
1420898978954, ACCL, 0.2247467, -0.017700195, 9.641541
1420898978954, GYRO, -0.0032806396, 0.0014038086, 4.7302246E-4
1420898978984, ACCL, 0.1842804, -0.04626465, 9.584412
1420898978985, GYRO, -0.00541687, 0.0024719238, 0.002609253
1420898979014, ACCL, 0.17951965, 0.03704834, 9.57489
1420898979021, GYRO, -0.0032806396, 0.0014038086, 4.7302246E-4
1420898979044, ACCL, 0.200943, -0.0010375977, 9.543945
1420898979044, GYRO, -0.004348755, 0.0014038086, -0.0027313232
1420898979074, ACCL, 0.2509308, -0.0034179688, 9.662964
1420898979075, GYRO, -0.0022125244, 0.0014038086, -0.001663208
1420898979104, ACCL, 0.17951965, 0.0037231445, 9.646301
1420898979104, GYRO, -0.004348755, 0.0014038086, 4.7302246E-4
1420898979134, ACCL, 0.17475891, 0.0037231445, 9.620117
1420898979134, GYRO, -0.0032806396, 3.3569336E-4, 0.0015411377
1420898979164, ACCL, 0.14619446, -0.012939453, 9.570129
1420898979165, GYRO, -0.0032806396, 0.0014038086, -0.001663208
1420898979194, ACCL, 0.19142151, -0.010559082, 9.670105
1420898979194, GYRO, -0.004348755, 0.0014038086, -0.0027313232
1420898979225, ACCL, 0.20332336, 0.025146484, 9.615356
1420898979225, GYRO, -0.0022125244, 0.0014038086, 4.7302246E-4
1420898979255, ACCL, 0.19380188, 0.022766113, 9.648682
1420898979256, GYRO, -0.0032806396, 3.3569336E-4, 4.7302246E-4
1420898979285, ACCL, 0.17475891, 0.0037231445, 9.591553
1420898979285, GYRO, -0.0032806396, 3.3569336E-4, -5.950928E-4
1420898979316, ACCL, 0.16999817, 0.008483887, 9.598694
1420898979316, GYRO, -0.0022125244, 0.0024719238, 4.7302246E-4
1420898979346, ACCL, 0.16999817, -0.02722168, 9.670105
1420898979347, GYRO, -0.0032806396, 0.0024719238, -0.001663208
1420898979376, ACCL, 0.21284485, 0.015625, 9.646301
1420898979377, GYRO, -0.0022125244, -7.324219E-4, 4.7302246E-4
1420898979406, ACCL, 0.18666077, 0.025146484, 9.629639
1420898979406, GYRO, -0.0011444092, 3.3569336E-4, -5.950928E-4
1420898979437, ACCL, 0.17237854, -0.0010375977, 9.57489
1420898979437, GYRO, -0.0022125244, 3.3569336E-4, 4.7302246E-4
