1420898534971, ACCL, 0.579422, 9.820374, -0.008483887
1420898534971, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535002, ACCL, 0.579422, 9.820374, -0.008483887
1420898535002, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535032, ACCL, 0.579422, 9.820374, -0.008483887
1420898535032, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535063, ACCL, 0.6103668, 9.827515, 0.105773926
1420898535063, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535093, ACCL, 0.6103668, 9.827515, 0.105773926
1420898535094, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535124, ACCL, 0.81269836, 9.848938, 0.12957764
1420898535124, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535154, ACCL, 0.81269836, 9.848938, 0.12957764
1420898535154, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535184, ACCL, 0.81269836, 9.848938, 0.12957764
1420898535184, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535215, ACCL, 0.58180237, 9.772766, 0.079589844
1420898535215, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535245, ACCL, 0.4723053, 9.720398, 0.0748291
1420898535245, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535275, ACCL, 0.643692, 9.763245, 0.12719727
1420898535276, GYRO, 0.010986328, 0.034118652, 0.0155181885
1420898535305, ACCL, 0.4723053, 9.882263, 0.11291504
1420898535305, GYRO, 0.018463135, -0.015014648, -0.005844116
1420898535335, ACCL, 0.63417053, 9.763245, 0.16766357
1420898535336, GYRO, 0.008850098, 0.035186768, 0.020858765
1420898535365, ACCL, 0.69129944, 9.808472, 0.11767578
1420898535365, GYRO, 0.015258789, 0.031982422, 0.0069732666
1420898535396, ACCL, 0.42945862, 9.748962, 0.16052246
1420898535396, GYRO, 0.014190674, -0.012878418, 0.008041382
1420898535426, ACCL, 0.74128723, 9.851318, 0.06768799
1420898535426, GYRO, 0.012054443, 0.011688232, 0.027267456
1420898535456, ACCL, 0.5556183, 9.739441, 0.1986084
1420898535457, GYRO, 0.014190674, -0.020355225, 0.008041382
1420898535486, ACCL, 0.66511536, 9.841797, 0.08673096
1420898535486, GYRO, 0.010986328, -0.011810303, 0.012313843
1420898535516, ACCL, 0.6294098, 9.770386, 0.16290283
1420898535516, GYRO, 0.009918213, 0.008483887, -0.007980347
1420898535546, ACCL, 0.5199127, 9.784668, 0.13195801
1420898535546, GYRO, 0.018463135, 0.013824463, -0.009048462
1420898535576, ACCL, 0.6365509, 9.8394165, 0.062927246
1420898535576, GYRO, 0.01953125, 0.026641846, 0.004837036
1420898535607, ACCL, 0.61750793, 9.751343, 0.105773926
1420898535607, GYRO, 0.016326904, -0.008605957, 0.0027008057
